ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
5391,200000.0,1,1,2,37,2,2,2,2,2,2,164182.0,169029.0,172084.0,13500.0,6000.0,0.0,7500.0,6000.0,4000.0
10520,170000.0,2,2,1,29,-1,-1,-1,-1,0,-1,30929.0,31429.0,14170.0,23518.0,50026.0,31023.0,20157.0,14233.0,22818.0
14985,150000.0,1,1,1,41,-2,-2,-2,-2,-2,-1,0.0,0.0,1081.0,10638.0,3260.0,0.0,0.0,1081.0,0.0
27757,50000.0,2,2,1,22,0,0,0,0,0,0,46467.0,14767.0,15085.0,2106.0,2200.0,2000.0,1000.0,700.0,800.0
2653,170000.0,2,1,2,26,0,0,0,0,2,0,108405.0,102303.0,99767.0,5250.0,5100.0,7500.0,0.0,3900.0,3600.0
17884,10000.0,1,3,2,23,0,0,0,0,0,0,9002.0,9182.0,9729.0,1270.0,1134.0,1298.0,478.0,847.0,0.0
8185,50000.0,2,3,2,58,1,-1,2,0,0,0,8867.0,9074.0,9254.0,10587.0,331.0,317.0,350.0,331.0,500.0
23995,30000.0,1,2,2,25,0,0,0,0,0,0,30533.0,29148.0,29782.0,1932.0,3900.0,1700.0,1200.0,1180.0,2500.0
18861,150000.0,2,5,2,26,0,0,0,0,0,-2,39800.0,-1500.0,0.0,3700.0,25007.0,2300.0,0.0,1500.0,0.0
18522,260000.0,2,2,2,25,0,-1,-1,0,0,0,56173.0,15700.0,5049.0,10698.0,3863.0,56006.0,5712.0,1000.0,100.0
29292,180000.0,1,1,2,27,0,0,0,0,-1,0,31546.0,141189.0,138880.0,40000.0,37000.0,3270.0,194989.0,5753.0,5000.0
22855,100000.0,2,3,1,34,0,0,0,0,0,-1,8289.0,6980.0,5571.0,5000.0,1333.0,3000.0,3000.0,5571.0,5149.0
21453,20000.0,2,3,1,22,2,0,0,0,0,0,18992.0,16564.0,16944.0,1282.0,1625.0,1209.0,1000.0,570.0,411.0
5621,150000.0,2,2,1,33,0,0,0,0,0,0,41249.0,42356.0,43278.0,2000.0,2000.0,1500.0,1700.0,1700.0,1668.0
4022,270000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12472,130000.0,1,1,2,30,0,0,2,0,0,2,127762.0,134010.0,133548.0,12207.0,0.0,5000.0,10100.0,4500.0,0.0
13152,180000.0,2,2,1,34,1,2,2,2,2,2,142714.0,152219.0,149618.0,6500.0,5600.0,0.0,12000.0,0.0,11800.0
28005,20000.0,2,2,2,30,1,2,0,0,0,0,7886.0,19786.0,20025.0,0.0,7027.0,1000.0,19000.0,6000.0,1000.0
25115,360000.0,1,1,1,58,-1,-1,2,2,-2,-2,-166.0,-555.0,-944.0,1001.0,1.0,1.0,1.0,1.0,1.0
27804,180000.0,2,1,2,26,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13481,390000.0,2,1,2,27,0,0,0,0,0,0,84236.0,84971.0,87112.0,4500.0,4000.0,3500.0,4000.0,3500.0,10000.0
26780,50000.0,1,2,2,29,1,2,2,0,0,2,13699.0,15868.0,15474.0,1530.0,0.0,1234.0,2403.0,0.0,711.0
5600,360000.0,1,3,1,37,-1,-1,-2,-2,-2,-1,0.0,0.0,860.0,0.0,0.0,0.0,0.0,860.0,0.0
18394,90000.0,2,1,2,24,2,2,2,2,0,0,12986.0,11831.0,12488.0,0.0,2000.0,1300.0,700.0,1000.0,3500.0
27742,30000.0,2,3,2,22,0,0,0,0,0,0,23183.0,13273.0,3027.0,1335.0,1500.0,1700.0,750.0,200.0,200.0
8240,40000.0,2,3,1,39,-2,-2,-2,-2,-2,-2,3434.0,1143.0,0.0,5392.0,5151.0,3434.0,1143.0,0.0,0.0
8284,20000.0,1,3,2,51,0,0,0,0,-1,-1,14710.0,900.0,0.0,5000.0,1275.0,2704.0,3200.0,0.0,0.0
18605,60000.0,2,1,2,24,-1,-1,-1,-1,-1,-1,4880.0,2034.0,978.0,1049.0,14020.0,4880.0,2233.0,2968.0,8067.0
16817,180000.0,1,2,1,34,-1,-1,-1,-1,-1,-1,1193.0,381.0,1516.0,6170.0,3444.0,1193.0,381.0,1516.0,542.0
2853,90000.0,2,2,1,24,2,2,2,2,2,2,86373.0,85875.0,82150.0,3881.0,3000.0,2800.0,1500.0,2299.0,2500.0
23356,30000.0,2,2,2,28,3,2,2,5,5,4,1200.0,1200.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
4479,200000.0,2,1,2,25,-2,-2,-1,0,-1,-1,7776.0,2814.0,2610.0,2886.0,9288.0,0.0,2814.0,2610.0,2828.0
21057,100000.0,1,1,2,34,0,0,2,2,2,2,26839.0,26109.0,27686.0,7100.0,0.0,3000.0,0.0,2000.0,0.0
16921,260000.0,1,2,1,62,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,780.0,390.0,390.0,390.0,390.0
11694,230000.0,2,2,1,32,-2,-2,-2,-2,-2,-2,790.0,0.0,2803.0,0.0,0.0,790.0,0.0,2803.0,0.0
14216,450000.0,1,1,1,41,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.0
9441,120000.0,2,2,1,37,-1,2,0,0,0,0,42000.0,42000.0,0.0,0.0,42000.0,200.0,0.0,0.0,0.0
27783,90000.0,2,1,2,25,0,0,0,0,0,0,10135.0,11731.0,8138.0,1500.0,1500.0,1500.0,2000.0,1500.0,1000.0
20438,30000.0,1,2,2,22,3,2,2,2,2,3,27080.0,30525.0,29764.0,0.0,3200.0,0.0,3900.0,0.0,0.0
12897,380000.0,2,2,2,27,0,0,-1,0,0,0,3641.0,3717.0,3791.0,0.0,270219.0,131.0,135.0,136.0,76.0
27721,140000.0,2,2,1,24,2,-1,-1,-1,-1,-1,696.0,696.0,696.0,696.0,696.0,696.0,696.0,696.0,696.0
22579,200000.0,2,3,2,31,0,0,0,0,0,0,191693.0,188261.0,155159.0,8500.0,7500.0,7000.0,5000.0,7000.0,2000.0
12870,500000.0,1,2,1,35,-2,-2,-2,-2,-2,-2,1384.0,5590.0,4542.0,1384.0,1384.0,1384.0,5590.0,4542.0,1000.0
12926,80000.0,2,2,1,45,0,0,0,0,0,0,79295.0,81142.0,80672.0,3130.0,3107.0,2847.0,3134.0,3072.0,3010.0
3711,180000.0,2,5,1,39,0,0,0,0,0,0,78369.0,80010.0,83683.0,3007.0,2804.0,2802.0,2901.0,5000.0,80000.0
28712,80000.0,2,1,2,44,0,0,2,2,3,2,57000.0,55489.0,57450.0,8000.0,0.0,10000.0,0.0,3000.0,2500.0
16084,140000.0,2,2,2,28,1,2,2,2,-2,-2,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
2695,30000.0,1,2,2,33,1,2,0,0,0,0,29304.0,28996.0,28970.0,0.0,1753.0,1200.0,1041.0,1194.0,1100.0
14649,30000.0,2,2,3,22,0,-1,0,0,0,0,20457.0,13964.0,14872.0,2318.0,22000.0,1000.0,1000.0,1000.0,1000.0
15628,320000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,0.0,1200.0,1150.0,11040.0,9422.0,0.0,1200.0,1150.0,0.0
20448,10000.0,1,1,2,26,0,0,0,0,0,0,7890.0,8628.0,9360.0,1400.0,1300.0,1500.0,1000.0,1000.0,0.0
10143,400000.0,1,1,2,39,2,2,2,2,2,2,51286.0,55077.0,55500.0,0.0,4500.0,0.0,4800.0,1600.0,0.0
10840,360000.0,2,2,2,34,0,0,0,0,0,0,241056.0,246297.0,246072.0,10500.0,8500.0,8750.0,9200.0,9800.0,8700.0
28439,270000.0,2,1,1,37,-2,-2,-2,-2,-2,-2,189.0,-75.0,525.0,217.0,300.0,200.0,0.0,600.0,200.0
19832,80000.0,2,2,2,36,1,2,2,2,0,0,79795.0,48999.0,48161.0,0.0,7600.0,5.0,2000.0,2000.0,2000.0
13964,480000.0,2,2,2,39,0,0,0,0,0,0,402695.0,362128.0,347271.0,180000.0,17000.0,12638.0,12058.0,11101.0,9567.0
7990,180000.0,2,1,2,43,-2,-2,-2,-2,-2,-2,5436.0,100.0,9330.0,0.0,0.0,5436.0,100.0,9330.0,0.0
24814,20000.0,1,3,2,45,0,0,0,0,0,0,19014.0,19019.0,17484.0,1500.0,1400.0,1243.0,638.0,2000.0,480.0
13093,20000.0,1,2,1,53,2,0,0,0,0,0,17874.0,18288.0,18557.0,1281.0,1593.0,640.0,702.0,612.0,1000.0
15757,60000.0,2,2,2,22,0,0,0,0,2,2,77520.0,29002.0,30274.0,2141.0,3085.0,3623.0,0.0,3158.0,0.0
8836,430000.0,2,2,1,32,-2,-2,-1,2,0,0,77875.0,62675.0,48764.0,8.0,145740.0,7.0,2500.0,2021.0,2000.0
10126,50000.0,1,2,2,29,-1,0,0,0,0,0,5341.0,3483.0,4093.0,1345.0,1000.0,2000.0,1000.0,1000.0,2000.0
18237,60000.0,1,2,1,57,0,0,0,0,0,0,34163.0,27197.0,26528.0,3099.0,3000.0,5005.0,2000.0,4001.0,3016.0
14307,370000.0,1,2,1,34,-1,-1,-1,-1,0,-1,13780.0,20652.0,10876.0,3382.0,2684.0,13795.0,10103.0,11020.0,10684.0
11337,300000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,2198.0,14487.0,725.0,2085.0,2431.0,2198.0,14487.0,725.0,7818.0
5953,290000.0,2,1,1,41,-1,-1,-1,-1,-2,-1,0.0,0.0,2184.0,0.0,970.0,0.0,0.0,2184.0,1140.0
28733,60000.0,2,1,2,29,-1,-1,-1,-1,0,-1,8127.0,4557.0,2992.0,7587.0,8028.0,8127.0,15.0,2992.0,7695.0
5630,200000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0
6111,500000.0,1,1,2,31,1,-2,-1,0,0,0,35528.0,10389.0,0.0,0.0,399.0,35129.0,0.0,0.0,1307.0
8442,30000.0,1,1,1,45,0,0,0,0,0,-2,29373.0,0.0,0.0,2000.0,2138.0,1102.0,0.0,0.0,0.0
9639,70000.0,2,3,2,25,0,0,0,0,2,0,50111.0,49207.0,50524.0,4500.0,2783.0,25000.0,0.0,3000.0,6000.0
23910,80000.0,1,2,1,26,-1,3,2,-1,2,2,481.0,316.0,151.0,0.0,0.0,481.0,0.0,0.0,0.0
1863,500000.0,1,1,1,46,0,0,0,0,0,0,389008.0,392650.0,391336.0,15043.0,14000.0,14003.0,14011.0,15003.0,14009.0
11154,260000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,1484.0,307.0,157.0,268.0,157.0,1484.0,307.0,157.0,438.0
10434,50000.0,1,2,1,36,0,0,0,0,0,0,27095.0,28508.0,28814.0,3000.0,3000.0,2000.0,2000.0,967.0,886.0
1003,90000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,657.0,1332.0,780.0,0.0,2806.0,2256.0,2274.0,780.0,0.0
28081,20000.0,2,3,1,35,0,0,0,0,0,2,8574.0,7833.0,6342.0,1120.0,2000.0,2580.0,600.0,0.0,1000.0
3915,140000.0,1,2,2,43,0,0,0,0,0,0,87420.0,88774.0,81869.0,4039.0,7010.0,2359.0,7617.0,2760.0,2366.0
18800,150000.0,2,1,2,25,1,-2,-1,2,-1,-1,330.0,990.0,0.0,0.0,330.0,0.0,990.0,0.0,0.0
11500,220000.0,1,1,1,33,-2,-1,-1,-2,-2,-2,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
24974,20000.0,1,2,2,35,2,2,3,2,0,0,16605.0,17029.0,17305.0,1600.0,1600.0,0.0,1000.0,700.0,1000.0
1637,50000.0,1,2,1,49,0,0,0,0,0,0,59469.0,20239.0,20059.0,3000.0,2000.0,1900.0,1004.0,1600.0,700.0
28017,140000.0,2,2,1,27,-2,-2,-2,-2,-2,-2,0.0,2226.0,0.0,0.0,1650.0,0.0,2226.0,0.0,656.0
13157,150000.0,1,2,1,66,0,0,0,0,0,0,148054.0,146358.0,145253.0,4942.0,4875.0,4085.0,4113.0,4074.0,4820.0
24026,20000.0,1,2,1,26,3,2,2,3,3,3,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
26130,300000.0,2,1,2,48,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24802,100000.0,1,2,2,26,2,2,2,2,2,0,95577.0,93145.0,95489.0,0.0,8000.0,4000.0,0.0,4000.0,4000.0
9731,20000.0,2,2,2,22,0,0,2,2,2,2,20409.0,20844.0,20349.0,2874.0,0.0,3490.0,900.0,0.0,361.0
12819,70000.0,2,2,2,25,0,0,0,2,2,0,28633.0,28039.0,28621.0,2000.0,4500.0,1200.0,0.0,1200.0,1185.0
16731,180000.0,1,3,1,42,0,0,0,0,0,0,157768.0,126964.0,125456.0,7003.0,6500.0,7507.0,4500.0,5000.0,5000.0
15098,290000.0,1,1,2,36,0,0,0,0,0,0,126952.0,103575.0,56564.0,11000.0,9500.0,4000.0,3003.0,2000.0,2000.0
17947,230000.0,1,2,1,43,0,0,0,0,0,2,4964.0,4400.0,3979.0,1061.0,1275.0,1000.0,200.0,0.0,227.0
19653,50000.0,2,2,1,32,-2,-2,-2,-2,-2,-2,0.0,20650.0,0.0,10528.0,0.0,0.0,20650.0,0.0,0.0
14012,450000.0,1,3,1,36,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11043,100000.0,2,1,1,28,0,0,0,0,0,0,102449.0,100212.0,102674.0,8000.0,5300.0,3605.0,3500.0,4100.0,3000.0
3486,50000.0,2,3,1,42,2,2,2,0,0,2,41034.0,43597.0,42743.0,4000.0,0.0,3000.0,3228.0,0.0,4000.0
24041,60000.0,1,1,2,26,-1,-1,0,0,0,0,27976.0,25862.0,24571.0,32607.0,2119.0,3008.0,1006.0,1042.0,1001.0
19175,160000.0,2,3,1,39,0,0,-1,-1,-1,-1,1048.0,1048.0,1221.0,4671.0,1048.0,1048.0,1048.0,1221.0,1048.0
18894,180000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16486,240000.0,2,3,1,55,0,0,0,0,0,0,229014.0,178852.0,182547.0,8000.0,11000.0,9000.0,7000.0,7000.0,7200.0
6461,380000.0,2,3,1,54,-1,-1,0,0,-1,-1,39281.0,80561.0,19302.0,65757.0,1628.0,196.0,80962.0,19395.0,13452.0
25924,60000.0,2,1,2,31,-1,0,-1,2,2,2,111.0,411.0,261.0,2000.0,900.0,0.0,300.0,0.0,6500.0
21951,50000.0,2,3,1,28,0,0,2,2,0,0,49037.0,28589.0,29392.0,6987.0,2433.0,0.0,1145.0,3167.0,0.0
27391,310000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,6540.0,6834.0,6890.0,5545.0,17248.0,6559.0,10000.0,6890.0,5593.0
19223,280000.0,2,1,1,42,0,0,0,0,0,0,175967.0,178548.0,176939.0,6232.0,12104.0,7002.0,6302.0,6417.0,6502.0
4256,50000.0,1,2,2,30,0,0,0,0,0,0,32081.0,29598.0,29648.0,2500.0,1500.0,1226.0,1059.0,2000.0,1138.0
20433,200000.0,1,1,2,26,0,0,-1,0,0,-2,3285.0,0.0,0.0,1213.0,4467.0,1000.0,0.0,0.0,0.0
19487,180000.0,2,1,1,28,0,0,0,0,0,0,172344.0,134321.0,131191.0,8000.0,8206.0,6500.0,5000.0,5000.0,5000.0
24097,20000.0,1,2,2,25,-1,-1,-1,-1,0,0,2198.0,365.0,-34.0,1500.0,700.0,2500.0,0.0,0.0,2000.0
28428,80000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,15664.0,150.0,1150.0,4771.0,538.0,15664.0,150.0,1150.0,791.0
6253,200000.0,1,3,1,43,-1,-1,-1,0,0,-1,2522.0,1261.0,1436.0,1270.0,4000.0,0.0,0.0,1436.0,1261.0
392,280000.0,2,2,1,39,1,-1,0,0,0,0,37154.0,32581.0,33316.0,38621.0,2000.0,1130.0,922.0,1011.0,5000.0
25245,30000.0,2,1,2,25,-1,-1,0,0,0,0,28177.0,20722.0,0.0,30013.0,2000.0,1232.0,1000.0,0.0,0.0
10535,290000.0,2,1,1,37,0,0,0,0,0,-1,20318.0,26030.0,7258.0,4020.0,8000.0,0.0,16000.0,7258.0,10000.0
118,80000.0,1,2,2,26,2,0,0,0,0,0,17055.0,17629.0,18186.0,2000.0,1700.0,1000.0,1000.0,1000.0,1000.0
5005,420000.0,2,2,2,28,-1,0,0,0,0,-1,22217.0,23440.0,61084.0,5009.0,5006.0,5000.0,5000.0,61084.0,3000.0
14198,350000.0,2,1,2,36,-1,-1,-1,-1,0,-1,6531.0,4440.0,750.0,23537.0,5.0,10971.0,0.0,750.0,0.0
24061,260000.0,1,2,2,32,0,0,-2,-1,-1,-1,458.0,-7941.0,156600.0,0.0,0.0,541.0,4538.0,166000.0,6000.0
179,20000.0,2,2,2,22,0,0,0,0,0,0,13130.0,14034.0,14906.0,1212.0,1201.0,500.0,1500.0,1500.0,1000.0
17330,200000.0,2,2,2,36,0,0,0,0,0,0,146190.0,148989.0,130481.0,5048.0,6726.0,5451.0,5774.0,4739.0,5500.0
22646,450000.0,2,2,1,34,0,0,0,0,0,0,87584.0,95161.0,103398.0,20000.0,3703.0,15000.0,10000.0,10000.0,25000.0
6696,300000.0,2,1,2,43,1,-2,-2,-1,-1,-2,970.0,0.0,89.0,2380.0,0.0,970.0,0.0,89.0,0.0
21649,450000.0,2,1,2,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13099,460000.0,1,2,2,30,0,0,0,0,0,0,388058.0,324478.0,313547.0,15299.0,7524.0,324097.0,12039.0,12006.0,12272.0
11032,20000.0,2,2,1,37,0,0,0,0,0,-2,19614.0,0.0,0.0,1500.0,1500.0,1000.0,0.0,0.0,0.0
12012,170000.0,2,2,1,33,-1,-1,-1,-1,-1,-1,638.0,0.0,362.0,641.0,0.0,638.0,0.0,362.0,1079.0
22224,400000.0,2,2,1,30,0,0,0,0,0,0,8453.0,10387.0,9222.0,5034.0,2086.0,2025.0,5006.0,543.0,1711.0
29840,150000.0,1,5,1,36,0,0,0,0,0,0,136378.0,139219.0,142172.0,5500.0,3800.0,3900.0,4000.0,4100.0,4100.0
20554,80000.0,1,1,2,28,0,0,0,0,0,0,36207.0,32515.0,15128.0,2500.0,2548.0,2500.0,1100.0,1000.0,1000.0
18865,130000.0,2,2,1,28,2,0,0,0,0,-2,50000.0,0.0,0.0,4500.0,2500.0,1000.0,0.0,0.0,0.0
23211,110000.0,2,2,1,43,1,2,2,2,2,2,103189.0,99578.0,104412.0,4600.0,0.0,8500.0,0.0,7700.0,3900.0
1370,310000.0,2,5,1,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10536,80000.0,2,2,2,27,0,0,0,0,0,0,47413.0,48650.0,49841.0,3174.0,2308.0,3400.0,2000.0,2000.0,14410.0
16095,160000.0,2,2,2,42,1,2,2,0,0,0,97251.0,98010.0,99669.0,4462.0,0.0,4385.0,3639.0,3762.0,3800.0
4447,90000.0,2,1,1,37,-2,-2,-2,-2,-2,-1,-1438.0,-1438.0,66129.0,0.0,2366.0,1068.0,0.0,67567.0,2500.0
26180,230000.0,2,1,1,35,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11367,180000.0,1,1,2,27,0,0,0,0,0,0,100581.0,102800.0,104931.0,4600.0,5000.0,4000.0,4000.0,4000.0,4200.0
4486,30000.0,1,2,2,21,0,0,0,0,0,0,15994.0,12017.0,5614.0,1385.0,1270.0,367.0,336.0,112.0,0.0
3871,30000.0,1,2,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9154,210000.0,1,2,2,32,0,0,2,0,0,0,164860.0,187329.0,186079.0,13000.0,0.0,5666.0,24886.0,6282.0,6494.0
2958,120000.0,2,3,2,32,0,0,-1,-1,-1,2,890.0,3040.0,1000.0,1015.0,890.0,890.0,3040.0,0.0,1580.0
732,200000.0,1,2,1,38,0,0,0,0,0,0,161934.0,165447.0,168802.0,6000.0,5000.0,5000.0,5000.0,4917.0,10000.0
14800,30000.0,2,1,1,41,0,0,0,0,0,-2,3668.0,0.0,0.0,2000.0,1000.0,1000.0,1000.0,1800.0,0.0
251,50000.0,2,2,2,26,1,2,2,0,0,0,30115.0,29527.0,29998.0,1710.0,136.0,1206.0,2002.0,2005.0,3003.0
10104,260000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,0.0,80.0,121.0,248.0,552.0,0.0,80.0,121.0,219.0
15574,260000.0,1,3,1,63,0,0,0,0,0,2,248831.0,263528.0,258973.0,9166.0,9001.0,9061.0,19155.0,1.0,9858.0
12588,10000.0,1,2,2,27,2,2,2,0,0,2,9465.0,10212.0,10198.0,2600.0,0.0,1000.0,900.0,300.0,0.0
2883,210000.0,2,1,2,31,-1,-1,-1,0,0,-1,57751.0,25456.0,10625.0,10000.0,19875.0,50000.0,15456.0,10625.0,213.0
23998,10000.0,1,2,2,26,0,0,0,0,0,0,17506.0,16608.0,9176.0,1300.0,2200.0,1300.0,320.0,1820.0,1000.0
9551,80000.0,1,2,2,30,2,2,2,2,2,2,76618.0,77459.0,75327.0,3300.0,2600.0,3000.0,3000.0,1580.0,5800.0
13812,100000.0,1,1,2,26,-1,-1,-1,-1,-1,-1,0.0,4580.0,2274.0,390.0,508.0,0.0,4580.0,2274.0,0.0
28113,480000.0,2,2,2,38,-2,-2,-1,0,0,0,177054.0,273429.0,293157.0,7600.0,123988.0,60000.0,100000.0,24250.0,12735.0
26412,390000.0,2,1,1,41,0,0,2,0,0,-2,52286.0,0.0,0.0,4705.0,0.0,2712.0,0.0,0.0,0.0
27068,230000.0,1,1,2,39,-1,-1,-1,-1,2,-1,517.0,53.0,603.0,1000.0,0.0,667.0,0.0,700.0,10200.0
17448,220000.0,2,2,2,47,0,0,0,0,0,0,121336.0,121736.0,119164.0,5100.0,6540.0,5000.0,5000.0,5000.0,4600.0
27599,190000.0,2,2,1,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26158,220000.0,2,2,2,29,0,0,0,0,0,0,139774.0,141099.0,155763.0,4800.0,4920.0,6520.0,5120.0,17001.0,0.0
8000,130000.0,1,1,2,36,0,0,0,0,-2,-2,0.0,0.0,0.0,6000.0,1400.0,0.0,0.0,0.0,0.0
25147,500000.0,1,1,1,54,2,2,2,0,0,0,518741.0,516139.0,514975.0,39000.0,0.0,19000.0,19000.0,18000.0,15000.0
3040,170000.0,1,1,2,39,0,0,0,0,0,0,137986.0,141319.0,139463.0,13000.0,6154.0,15000.0,6000.0,7000.0,5000.0
5449,50000.0,1,1,2,49,0,0,0,0,0,0,9044.0,9234.0,9418.0,2280.0,1500.0,323.0,335.0,337.0,500.0
9059,120000.0,2,2,2,43,-1,-1,-1,-1,-1,-1,316.0,2766.0,1996.0,71316.0,316.0,316.0,2766.0,1996.0,2054.0
15399,140000.0,2,2,2,49,-2,-2,-2,-2,-2,-2,3794.0,0.0,865.0,367.0,0.0,3794.0,0.0,865.0,825.0
23664,110000.0,2,2,1,38,0,0,0,0,0,0,39854.0,9293.0,-1288.0,5000.0,10000.0,5048.0,2000.0,39958.0,52000.0
9221,320000.0,1,1,2,38,-1,-1,-1,-1,-1,-1,83490.0,0.0,52281.0,5409.0,16778.0,83490.0,0.0,52281.0,15643.0
6488,80000.0,2,2,1,26,0,0,0,0,0,-2,18686.0,0.0,0.0,1700.0,1720.0,1002.0,0.0,0.0,0.0
9466,50000.0,2,2,1,34,0,0,2,0,0,0,10826.0,11699.0,10146.0,3000.0,1000.0,1000.0,1000.0,2000.0,2000.0
26147,20000.0,2,3,2,47,1,2,-1,-1,-1,-1,390.0,390.0,0.0,0.0,390.0,390.0,390.0,0.0,780.0
14183,160000.0,1,2,2,29,0,0,0,0,0,0,111678.0,105336.0,104306.0,5000.0,4000.0,5000.0,4000.0,3603.0,4200.0
7647,150000.0,2,1,1,30,1,2,-1,0,-1,2,3601.0,696.0,696.0,0.0,20962.0,1.0,696.0,0.0,50348.0
1737,80000.0,2,2,2,29,2,0,0,0,0,0,67972.0,66800.0,68693.0,2661.0,2509.0,2500.0,3000.0,3000.0,3000.0
1941,180000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,631.0,13359.0,384.0,0.0,351.0,631.0,13359.0,384.0,487.0
24893,130000.0,1,2,2,38,0,0,0,0,2,0,20858.0,20225.0,21396.0,1500.0,1500.0,2400.0,0.0,1500.0,1500.0
11007,60000.0,1,2,2,22,1,3,2,0,0,0,21423.0,19049.0,18282.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
2652,260000.0,2,1,2,25,-1,2,-1,0,0,0,9620.0,8690.0,11744.0,7.0,12117.0,2.0,0.0,3054.0,6972.0
18857,80000.0,2,1,2,27,0,0,0,0,0,0,56035.0,57598.0,59164.0,2000.0,2000.0,2039.0,2500.0,2500.0,2500.0
7579,70000.0,1,2,1,38,0,0,0,0,0,0,38985.0,36097.0,36995.0,1965.0,1995.0,1336.0,1430.0,1500.0,1292.0
6190,300000.0,1,1,2,31,0,0,-1,0,-1,-1,29925.0,33769.0,21020.0,934.0,38500.0,29700.0,33769.0,21020.0,5418.0
17955,200000.0,1,2,1,39,-1,-1,-1,-1,-1,-2,1294.0,0.0,0.0,1109.0,1048.0,1294.0,0.0,0.0,0.0
17318,40000.0,2,2,1,39,-1,-1,-1,0,0,0,19353.0,19440.0,20279.0,0.0,18583.0,1460.0,547.0,1000.0,500.0
14153,190000.0,1,2,2,36,0,0,0,0,0,0,63612.0,65422.0,67334.0,3000.0,3034.0,2439.0,3000.0,3000.0,3000.0
11118,350000.0,1,1,2,31,0,-1,-1,-2,-2,-2,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
16983,300000.0,2,1,2,28,-1,-1,-1,-1,0,0,1025.0,27289.0,28142.0,1000.0,736.0,1025.0,27000.0,2000.0,1100.0
15657,150000.0,2,3,1,46,0,0,0,0,0,0,33300.0,34681.0,36060.0,10107.0,20000.0,10000.0,10000.0,10000.0,10000.0
28773,220000.0,2,1,2,39,-1,-1,-2,-1,-1,-1,4040.0,4040.0,-1269.0,0.0,0.0,4240.0,0.0,0.0,0.0
13701,10000.0,2,2,2,28,0,0,0,0,0,-1,9862.0,4854.0,1430.0,1228.0,1000.0,197.0,1597.0,1430.0,1184.0
16513,100000.0,1,2,1,24,2,2,2,2,2,2,13609.0,14683.0,15001.0,2800.0,700.0,700.0,1300.0,700.0,700.0
1852,310000.0,2,1,2,30,0,0,0,0,0,0,252703.0,248895.0,244026.0,14027.0,16800.0,11600.0,11000.0,10000.0,30000.0
6368,180000.0,2,2,1,37,1,-2,-1,0,0,0,2329.0,850.0,0.0,0.0,4444.0,214.0,0.0,0.0,0.0
13652,140000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,1045.0,432.0,898.0,829.0,550.0,1045.0,432.0,898.0,208.0
23709,240000.0,2,2,2,59,0,0,0,0,0,0,196471.0,190004.0,161867.0,20000.0,12000.0,7000.0,8000.0,6000.0,6205.0
3422,110000.0,1,1,2,30,1,2,-1,-1,-1,0,1475.0,3102.0,3151.0,0.0,2373.0,1475.0,4000.0,3000.0,2373.0
